airport_2,,inbound_ap,Year,quarter,inbound_passengers,nsmiles,fare,large_ms,fare_lg,lf_ms,fare_low,cluster
MSY,6762,MSY,2013,3,5233,755.7464169692337,197.72622778520923,0.7711675902923754,201.1772845404166,0.5534358876361551,178.93578253391937,0
MSY,6763,MSY,2013,4,6021,811.5636937385816,210.1527719647899,0.7553712007972098,218.05986547085197,0.6308403919614682,194.4657332668992,2
MSY,6764,MSY,2014,1,6136,789.0378096479791,215.29762222946547,0.7425635593220338,222.49454204693612,0.6416280964797914,200.99303129074312,2
MSY,6765,MSY,2014,2,6471,812.6652758460825,217.7674748879617,0.7405702364394993,225.79977901406275,0.5881084840055633,198.51119919641476,2
MSY,6766,MSY,2014,3,5922,774.4528875379939,205.08571090847687,0.7246335697399526,211.31961837217156,0.5136558595069233,173.7965721040189,2
MSY,6767,MSY,2014,4,6714,813.6373249925529,206.1636431337504,0.7056240691093238,214.93315311289842,0.46803544831694965,164.71994638069702,2
MSY,6768,MSY,2015,1,6575,804.9502661596958,197.72936577946766,0.7068638783269964,205.32453384030418,0.44055209125475286,157.94507528517113,2
MSY,6769,MSY,2015,2,7237,849.6175210722676,205.18463451706506,0.693483487632997,215.71680254248997,0.47545253558104184,161.76448390216942,2
MSY,6770,MSY,2015,3,6348,799.7900126023944,182.4904599873976,0.725072463768116,190.68677536231885,0.4561846250787649,148.1417611846251,2
MSY,6771,MSY,2015,4,6810,811.6201174743024,190.11072687224672,0.7295389133627019,198.84158002936857,0.42568722466960357,153.1031321585903,2
MSY,6772,MSY,2016,1,6771,806.230394328755,187.12414414414417,0.7165729729729731,195.56487815684537,0.3919121695465958,154.6571038251366,2
MSY,6773,MSY,2016,2,7753,867.8683090416613,191.64588030439828,0.698915555268928,191.1032116600026,0.4099410679736875,140.91985553979106,2
MSY,6774,MSY,2016,3,6624,867.3596014492754,170.9463345410628,0.689232986111111,172.528970410628,0.42073798309178745,128.28678894927535,2
MSY,6775,MSY,2016,4,7453,874.6943512679458,175.48784113779683,0.6871186636253858,184.70248222192404,0.39929467328592516,131.73450020126123,2
MSY,6776,MSY,2017,1,7452,871.5968867418143,186.17007783145462,0.6782804616210413,187.34481615673644,0.44567646269457867,142.8638177670424,2
MSY,6777,MSY,2017,2,8454,884.3106221906789,176.30911757747813,0.6805411284599006,187.30912822332624,0.3749975514549326,129.18790631653653,2
MSY,6778,MSY,2017,3,6984,890.0151775486827,157.87722222222223,0.6764813717067583,164.88475085910653,0.4191781786941581,122.24771191294387,2
MSY,6779,MSY,2017,4,7650,881.3963398692811,179.8676509803922,0.6865048235294117,190.48251372549024,0.3921962091503268,123.88830849673204,2
MSY,6780,MSY,2018,1,7895,883.6008866371121,186.2478480050665,0.6896378847371754,197.89339455351487,0.3751483090563648,130.7411412286257,2
MSY,6781,MSY,2018,2,8693,893.5875992177614,188.26215115610256,0.6791503738640285,201.2161256183136,0.37009882664212584,127.49204417347292,2
MSY,6782,MSY,2018,3,7436,886.9298009682625,171.54150753093066,0.6736912318450782,180.51049085529854,0.42632976062399136,126.57311457772995,2
MSY,6783,MSY,2018,4,7873,899.9405563317667,192.8821110123206,0.689764854566239,204.0205194970151,0.4554906134891401,149.24365426139968,2
MSY,6784,MSY,2019,1,7587,899.1415579280348,196.2467800184526,0.6678724001581654,209.87018716225123,0.439868894161065,157.61427441676548,2
MSY,6785,MSY,2019,2,8349,905.8183015930051,196.9988393819619,0.6839446280991734,211.3818541142652,0.4065834950293448,135.36096538507607,2
MSY,6786,MSY,2019,3,7391,887.0254363414964,176.4530496549858,0.682136070897037,187.30233527262888,0.45996984169936406,128.46385198214045,2
MSY,6787,MSY,2019,4,8071,883.0817742535002,186.19064056498573,0.6860341097757402,198.14015487548014,0.42345131953909054,129.013130962706,2
MSY,6796,MSY,2022,1,6101,854.2278315030322,179.16893787903618,0.6486906572693001,193.2206441566956,0.43668378954269793,137.84606294050155,2
MSY,6797,MSY,2022,2,7529,870.0146101739939,218.80407491034666,0.6250207862930004,242.37082481073182,0.48134138663833176,167.5766356753885,2
MSY,6798,MSY,2022,3,6710,845.9086438152012,178.49194932935916,0.6601117138599105,180.01090014903133,0.5191214307004471,136.0736214605067,2
MSY,6799,MSY,2022,4,7256,870.4512127894156,209.2621981808159,0.6105086273428887,230.80247794928334,0.46912635060639474,154.85800027563394,2
MSY,6800,MSY,2023,1,6738,870.03339269813,211.38186108637578,0.6258644701691897,229.93842683288813,0.4290185514989611,156.62650934995546,2
MSY,6801,MSY,2023,2,7743,872.207800594085,210.97772052176157,0.6460358775668346,229.18437039907013,0.4467371690559215,153.00360583753067,2
MSY,6802,MSY,2023,3,6277,860.725824438426,182.6901561255377,0.6753849609686157,196.62182571292018,0.4901105464393819,144.4124964154851,2
MSY,6803,MSY,2023,4,7092,865.9805414551607,209.44195431472082,0.670475831923294,224.4189100394811,0.4647019881556683,160.16569796954317,2
MYR,6806,MYR,1996,1,118,757.0,120.85644067796612,0.7038135593220337,123.02228813559321,0.22813559322033897,106.88415254237287,0
MYR,6807,MYR,1996,2,420,716.1119047619047,113.92090476190478,0.553452380952381,114.33369047619047,0.3997380952380953,99.43333333333334,0
MYR,6808,MYR,1996,3,315,698.3523809523809,96.03355555555555,0.7776190476190477,86.99114285714285,0.7776190476190477,86.99114285714285,0
MYR,6809,MYR,1996,4,314,692.7324840764331,101.41229299363057,0.8523885350318471,94.10366242038216,0.7455414012738855,93.42761146496815,0
MYR,6810,MYR,1997,1,419,718.1599045346062,117.17615751789975,0.641217183770883,120.26174224343676,0.5705011933174224,104.33040572792362,0
MYR,6811,MYR,1997,2,677,719.6735598227474,111.82487444608567,0.6670901033973412,97.45140324963073,0.6085967503692762,96.47843426883308,0
MYR,6812,MYR,1997,3,179,636.0,89.6,0.78,81.6,0.78,81.6,0
MYR,6813,MYR,1997,4,287,754.9512195121952,125.22954703832754,0.6797909407665506,123.14926829268292,0.29752613240418124,120.4888850174216,0
MYR,6814,MYR,1998,1,524,719.1316793893129,117.35322519083968,0.6919083969465649,106.93898854961832,0.6772519083969466,106.55456106870228,0
MYR,6815,MYR,1998,2,1006,690.4662027833002,111.81874751491054,0.7144333996023857,104.40164015904571,0.6960636182902584,103.06217693836977,0
MYR,6816,MYR,1998,3,878,679.2084282460137,104.25154897494305,0.7527107061503416,102.27462414578588,0.707744874715262,95.31850797266516,0
MYR,6817,MYR,1998,4,486,711.8888888888889,117.68351851851853,0.7489094650205762,112.88041152263374,0.6125925925925927,108.71888888888888,0
MYR,6818,MYR,1999,1,573,707.0174520069808,115.57317626527052,0.6738743455497382,113.30994764397904,0.25033158813263523,103.54239092495636,0
MYR,6819,MYR,1999,2,1051,679.0704091341579,113.29830637488108,0.674138915318744,109.90649857278783,0.6535394862036156,105.36471931493816,0
MYR,6820,MYR,1999,3,851,670.7191539365452,105.61122209165687,0.7315158636897767,101.03443008225618,0.7260047003525264,100.85198589894243,0
MYR,6821,MYR,1999,4,403,693.3473945409429,104.25354838709677,0.8029776674937966,97.53431761786601,0.7979156327543426,97.27004962779156,0
MYR,6822,MYR,2000,1,553,707.7992766726944,110.0245027124774,0.720379746835443,104.28352622061482,0.7149728752260398,104.02,0
MYR,6823,MYR,2000,2,1249,691.2377902321857,105.8917293835068,0.6968855084067255,99.34476381104884,0.6724819855884708,98.83969575660528,0
MYR,6824,MYR,2000,3,1010,683.9891089108911,100.38547524752474,0.619861386138614,96.73625742574256,0.5081386138613861,94.55734653465346,0
MYR,6825,MYR,2000,4,431,755.0881670533643,102.87716937354989,0.6560092807424595,100.46795823665894,0.5603712296983758,97.57069605568445,0
MYR,6826,MYR,2001,1,449,755.0668151447661,104.86917594654787,0.6320267260579066,102.49423162583518,0.406815144766147,96.2696881959911,0
MYR,6827,MYR,2001,2,739,754.8890392422193,109.62236806495261,0.6093910690121785,104.43995940460081,0.6093910690121785,104.43995940460081,0
MYR,6828,MYR,2001,3,496,754.741935483871,102.45701612903225,0.5384677419354839,100.08915322580646,0.507016129032258,99.06899193548388,0
MYR,6829,MYR,2001,4,361,755.1274238227147,97.12279778393352,0.6645429362880886,95.43157894736844,0.6219113573407202,94.62457063711912,0
MYR,6830,MYR,2002,1,513,714.6881091617934,103.422865497076,0.7562962962962964,101.8615984405458,0.565925925925926,100.41050682261209,0
MYR,6831,MYR,2002,2,597,754.9765494137354,106.95854271356785,0.5539363484087103,101.41757118927973,0.53785594639866,100.98259631490788,0
MYR,6832,MYR,2002,3,537,754.5344506517691,101.65271880819365,0.6783054003724395,95.4089199255121,0.6499813780260707,94.45957169459963,0
MYR,6833,MYR,2002,4,515,716.7320388349515,105.15811650485436,0.6672233009708738,97.81120388349514,0.6525048543689321,95.5625631067961,0
MYR,6834,MYR,2003,1,159,757.0,127.50893081761005,0.7111949685534592,124.0569182389937,0.7111949685534592,124.0569182389937,0
MYR,6835,MYR,2003,2,481,755.4449064449065,128.78723492723495,0.5673388773388774,123.03694386694386,0.5262577962577962,120.21424116424116,0
MYR,6836,MYR,2003,3,421,755.0522565320665,123.24197149643705,0.5406413301662708,121.3356057007126,0.4124940617577197,120.62408551068884,0
MYR,6837,MYR,2003,4,202,757.0,128.23311881188118,0.5593564356435643,124.93004950495049,0.5593564356435643,124.93004950495049,0
MYR,6838,MYR,2004,1,162,757.0,139.32944444444445,0.5864814814814815,133.0801851851852,0.5864814814814815,133.0801851851852,0
MYR,6839,MYR,2004,2,810,707.4827160493827,126.72972839506171,0.6320123456790123,120.06286419753086,0.6147283950617284,119.8468148148148,0
MYR,6840,MYR,2004,3,407,755.1523341523341,133.5013759213759,0.5992874692874693,131.76621621621624,0.5358968058968059,128.52371007371005,0
MYR,6841,MYR,2004,4,179,757.0,139.11944134078215,0.706927374301676,134.58625698324025,0.706927374301676,134.58625698324025,0
MYR,6842,MYR,2005,1,161,757.0,138.38055900621117,0.52527950310559,139.04602484472048,0.3763354037267081,130.55621118012422,0
MYR,6843,MYR,2005,2,528,755.3939393939394,142.57526515151514,0.5885795454545455,146.69318181818178,0.18757575757575756,127.15878787878788,0
MYR,6844,MYR,2005,3,411,755.374695863747,141.80150851581507,0.6019221411192215,143.25654501216545,0.29145985401459856,135.29272506082725,0
MYR,6845,MYR,2005,4,175,757.0,156.80611428571427,0.6318285714285715,158.9829142857143,0.18394285714285713,152.97057142857142,0
MYR,6846,MYR,2006,2,457,755.3194748358862,180.1174179431072,0.6911159737417942,181.70547045951858,0.26986870897155363,155.50378555798687,0
MYR,6847,MYR,2006,3,258,757.0,150.0158139534884,0.4493023255813953,126.89248062015503,0.3930232558139535,119.20441860465117,0
MYR,6848,MYR,2006,4,288,757.0,137.23729166666666,0.6760416666666668,126.71000000000001,0.6061458333333334,122.19333333333333,0
MYR,6849,MYR,2007,1,292,757.0,120.78780821917809,0.7954109589041096,114.26486301369862,0.772123287671233,111.10821917808218,0
MYR,6850,MYR,2007,2,490,757.0,145.40467346938777,0.7615714285714286,139.3812448979592,0.7462244897959185,138.7494081632653,0
MYR,6851,MYR,2007,3,451,757.0,127.77121951219512,0.807339246119734,121.0588913525499,0.7248780487804879,114.31718403547673,0
MYR,6852,MYR,2007,4,355,757.0,122.12309859154931,0.8426760563380281,114.99377464788735,0.7747323943661971,111.27301408450705,0
MYR,6853,MYR,2008,1,294,757.0,121.53159863945581,0.8320748299319728,114.44612244897961,0.767891156462585,111.65180272108843,0
MYR,6854,MYR,2008,2,473,757.0,135.65141649048624,0.7153276955602538,123.37784355179704,0.6620507399577167,119.28921775898519,0
MYR,6855,MYR,2008,3,383,757.0,126.01579634464753,0.6459007832898173,109.08023498694517,0.5844125326370757,105.31527415143603,0
MYR,6856,MYR,2008,4,288,757.0,116.21739583333334,0.7373958333333333,102.15513888888889,0.6842708333333333,97.55333333333334,0
MYR,6857,MYR,2009,1,192,757.0,126.99578125000001,0.61640625,111.76187499999999,0.5615625000000001,108.38312499999999,0
MYR,6858,MYR,2009,2,595,755.3932773109244,126.21662184873949,0.620218487394958,112.23763025210084,0.5629243697478993,109.4744537815126,0
MYR,6859,MYR,2009,3,612,755.2352941176471,121.46495098039216,0.6631372549019606,107.61745098039216,0.5634313725490195,103.49857843137255,0
MYR,6860,MYR,2009,4,242,757.0,130.57768595041324,0.7347520661157025,120.06809917355373,0.6045867768595041,117.44309917355373,0
MYR,6861,MYR,2010,1,185,757.0,129.7965945945946,0.6235675675675676,118.90037837837838,0.5265945945945946,115.54043243243241,0
MYR,6862,MYR,2010,2,632,755.2784810126582,134.20003164556962,0.6653955696202531,113.9107753164557,0.5998259493670886,110.88318037974683,0
MYR,6863,MYR,2010,3,588,755.2108843537414,134.616768707483,0.6642517006802723,114.88195578231294,0.6043197278911566,113.014268707483,0
MYR,6864,MYR,2010,4,217,757.0,130.00451612903228,0.7123502304147467,111.82663594470044,0.6086635944700461,110.12617511520736,0
MYR,6865,MYR,2011,1,157,757.0,136.89439490445858,0.729936305732484,118.65414012738854,0.6449044585987261,116.43375796178343,0
MYR,6866,MYR,2011,2,639,755.341158059468,137.0045852895149,0.7608607198748044,117.22093896713616,0.7250547730829421,116.20291079812208,0
MYR,6867,MYR,2011,3,629,754.6502384737679,125.21604133545307,0.7678696343402226,107.85772655007948,0.733275039745628,104.55903020667728,0
MYR,6868,MYR,2011,4,236,756.0,123.50016949152543,0.7141949152542372,103.46800847457628,0.616822033898305,100.11771186440677,0
MYR,6869,MYR,2012,1,161,756.0,137.89565217391305,0.7310559006211179,113.2652795031056,0.6209316770186335,109.20670807453418,0
MYR,6870,MYR,2012,2,575,754.528695652174,135.5887652173913,0.7537217391304347,107.48579130434783,0.7419652173913044,106.47066086956521,0
MYR,6871,MYR,2012,3,496,754.4395161290323,134.8158870967742,0.7573387096774193,106.59540322580644,0.7164314516129032,103.99550403225807,0
MYR,6872,MYR,2012,4,194,756.0,140.87041237113402,0.7223711340206185,111.49242268041236,0.6328865979381444,108.88561855670102,0
MYR,6873,MYR,2013,2,600,754.675,137.08668333333335,0.73255,110.00093333333334,0.71645,109.1705,0
MYR,6874,MYR,2013,3,647,754.5718701700155,122.14190108191656,0.765208655332303,98.38034003091191,0.7587480680061826,97.7670942812983,0
MYR,6875,MYR,2013,4,201,756.0,133.15124378109454,0.7522388059701494,103.84154228855722,0.7364179104477613,101.3215422885572,0
MYR,6876,MYR,2014,2,689,754.6023222060958,130.70635703918722,0.7356023222060957,104.3033962264151,0.7080261248185775,103.76696661828737,0
MYR,6877,MYR,2014,3,679,754.5508100147275,129.4137555228277,0.7161855670103092,102.829882179676,0.7073490427098674,102.24030927835051,0
MYR,6878,MYR,2014,4,213,756.0,146.30596244131453,0.7189671361502348,113.34281690140845,0.7189671361502348,113.34281690140845,0
MYR,6879,MYR,2015,2,640,754.696875,141.393484375,0.720265625,110.504609375,0.7132343750000001,109.436984375,0
MYR,6880,MYR,2015,3,626,754.629392971246,142.86699680511182,0.7189456869009585,112.29124600638977,0.7106389776357828,111.4031948881789,0
MYR,6881,MYR,2015,4,220,756.0,141.17354545454546,0.7905000000000001,109.94336363636363,0.7784545454545455,108.89495454545452,0
MYR,6882,MYR,2016,2,564,754.75,136.82333333333332,0.8356457446808511,105.85842198581561,0.8056749999999999,104.5877659574468,0
MYR,6883,MYR,2016,3,586,754.6740614334472,132.87686006825942,0.8325023890784983,103.85522184300342,0.8233146757679181,103.38320819112627,0
MYR,6884,MYR,2016,4,195,756.0,148.23,0.8170507692307692,116.33800000000002,0.8170507692307692,116.33800000000002,0
MYR,6885,MYR,2017,2,603,754.6069651741293,145.60023217247098,0.7438109452736318,112.9332504145937,0.6987588723051409,110.44094527363184,0
MYR,6886,MYR,2017,3,625,754.4304,134.362832,0.68080752,100.36040000000001,0.63674896,98.99540800000001,0
MYR,6887,MYR,2017,4,221,756.0,152.70316742081448,0.7312841628959275,114.92701357466065,0.7036846153846154,113.96638009049774,0
MYR,6888,MYR,2018,2,579,754.839378238342,138.53065630397236,0.632139378238342,110.12727115716753,0.6160632124352332,91.65001727115715,0
MYR,6889,MYR,2018,3,476,754.5756302521008,130.92025210084032,0.663544537815126,86.31126050420168,0.6544092436974789,84.2189075630252,0
MYR,6890,MYR,2019,2,537,754.7150837988827,157.9094413407821,0.5453303538175046,112.80206703910616,0.44797709497206706,103.98022346368715,0
MYR,6891,MYR,2019,3,635,754.4929133858268,137.97766929133857,0.580112440944882,98.08085039370079,0.5278163779527559,96.16274015748031,0
MYR,6897,MYR,2022,1,429,754.6293706293707,147.5714219114219,0.6865382284382284,121.4834965034965,0.6865382284382284,121.4834965034965,0
MYR,6898,MYR,2022,2,1753,698.6725613234455,137.1745122646891,0.7711914432401598,112.82798060467769,0.763783685111238,111.28292641186536,0
MYR,6899,MYR,2022,3,1806,694.3527131782946,123.93652270210409,0.8092943521594683,103.82790143964561,0.8007831672203766,101.34024916943521,0
MYR,6900,MYR,2022,4,622,754.8424437299035,145.4889389067524,0.737333118971061,114.05036977491962,0.7355842443729903,111.06715434083603,0
MYR,6901,MYR,2023,1,287,756.0,171.37006968641114,0.6730216027874565,140.5997212543554,0.6730216027874565,140.5997212543554,0
MYR,6902,MYR,2023,2,1061,754.75589066918,173.79044297832235,0.6854597549481621,164.61475023562676,0.6769707822808672,133.28662582469366,0
MYR,6903,MYR,2023,3,1237,711.7089733225546,157.6476313662086,0.719615844785772,134.9484963621665,0.719615844785772,134.9484963621665,0
MYR,6904,MYR,2023,4,370,756.0,157.9958108108108,0.7580056756756758,128.33037837837838,0.7580056756756758,128.33037837837838,0
NYC,6911,NYC,1996,1,45,1063.2222222222222,256.4411111111112,0.6526666666666666,227.14911111111113,0.3466666666666667,179.0871111111111,0
NYC,6912,NYC,1996,2,50,811.38,185.6124,0.762,179.97039999999998,0.33659999999999995,137.43259999999998,0
NYC,6913,NYC,1996,3,42,836.6190476190476,202.73142857142855,0.7269047619047618,181.40785714285713,0.32904761904761903,123.65309523809522,0
NYC,6914,NYC,1996,4,81,874.7283950617284,218.9237037037037,0.8845679012345677,208.1906172839506,0.8798765432098765,203.19469135802464,0
NYC,6915,NYC,1997,1,21,1000.4761904761905,251.05857142857144,0.6490476190476191,223.40047619047624,0.2180952380952381,156.70571428571427,0
NYC,6916,NYC,1997,2,7,1837.7142857142858,331.87142857142857,0.6914285714285714,276.9342857142857,0.62,248.83285714285716,0
NYC,6917,NYC,1997,3,58,1444.2586206896551,261.74706896551726,0.8074137931034483,263.2296551724138,0.29551724137931035,149.2994827586207,0
NYC,6918,NYC,1997,4,1,519.0,182.72,0.14,417.7,0.14,417.7,0
NYC,6919,NYC,1998,1,2,209.0,202.0,1.0,202.0,1.0,202.0,0
NYC,6920,NYC,1998,2,3,1075.6666666666667,92.20333333333333,1.0,92.20333333333333,1.0,92.20333333333333,0
NYC,6921,NYC,1998,3,1,2510.0,606.1,0.2,609.6,0.2,167.0,0
NYC,6922,NYC,1998,4,0,2510.0,103.3,1.0,103.3,1.0,103.3,0
NYC,6923,NYC,1999,1,3,593.6666666666666,137.86,0.9199999999999999,119.57333333333334,0.9199999999999999,119.57333333333334,0
NYC,6924,NYC,1999,2,1,795.0,115.6,1.0,115.6,1.0,115.6,0
NYC,6925,NYC,1999,3,0,2283.0,186.8,1.0,186.8,1.0,186.8,0
NYC,6926,NYC,1999,4,0,1659.0,148.6,1.0,148.6,1.0,148.6,0
NYC,6927,NYC,2000,1,1,2510.0,747.88,0.4,199.05,0.4,199.05,0
NYC,6928,NYC,2000,2,0,1659.0,240.45,0.5,178.1,0.5,178.1,0
NYC,6929,NYC,2000,3,0,1969.0,224.95,1.0,224.95,1.0,224.95,0
NYC,6930,NYC,2000,4,0,1358.0,119.45,1.0,119.45,1.0,119.45,0
NYC,6931,NYC,2001,1,31,372.0,133.82548387096776,0.5887096774193548,136.9232258064516,0.5258064516129033,117.53903225806452,0
NYC,6932,NYC,2001,2,22,415.1818181818182,140.1290909090909,0.5236363636363636,127.71999999999998,0.18863636363636366,90.6381818181818,0
NYC,6933,NYC,2001,3,15,482.93333333333334,131.39666666666668,0.5773333333333334,137.38,0.506,110.36066666666666,0
NYC,6934,NYC,2001,4,3,476.0,198.95666666666668,0.68,234.91,0.54,155.79999999999998,0
NYC,6935,NYC,2002,1,4,280.0,108.78999999999999,0.9624999999999999,105.67749999999998,0.9624999999999999,105.67749999999998,0
NYC,6936,NYC,2002,2,4,402.75,145.1575,1.0,145.1575,1.0,145.1575,0
NYC,6937,NYC,2002,3,3,365.3333333333333,110.09333333333332,1.0,110.09333333333332,1.0,110.09333333333332,0
NYC,6938,NYC,2003,1,0,2510.0,183.9,1.0,183.9,1.0,183.9,0
NYC,6939,NYC,2003,2,0,2226.3333333333335,215.16666666666666,1.0,215.16666666666666,1.0,215.16666666666666,0
NYC,6940,NYC,2003,3,0,1659.0,152.0,1.0,152.0,1.0,152.0,0
NYC,6941,NYC,2003,4,0,773.0,121.2,1.0,121.2,1.0,121.2,0
NYC,6942,NYC,2004,1,0,1659.0,170.4,1.0,170.4,1.0,170.4,0
NYC,6943,NYC,2004,2,0,2510.0,545.2,1.0,545.2,1.0,545.2,0
NYC,6944,NYC,2006,2,0,2283.0,216.4,0.5,199.2,0.5,199.2,0
NYC,6945,NYC,2006,3,0,209.0,677.0,1.0,677.0,1.0,677.0,0
OAK,6951,OAK,1996,1,9864,695.228304947283,110.80783252230331,0.688912206001622,110.52337793998375,0.4301165855636659,97.44392437145174,2
OAK,6952,OAK,1996,2,13673,738.3480582169238,108.50816280260368,0.6872200687486288,107.5524910407372,0.5285094712206538,94.07666422877202,2
OAK,6953,OAK,1996,3,13648,780.9161781946073,110.27284730363424,0.6944658558030479,110.24776157678781,0.5621512309495896,96.08369577960141,2
OAK,6954,OAK,1996,4,12139,776.0390476975039,111.22104621467996,0.7076505478210726,109.2150135925529,0.5774503665870335,96.3753719416756,2
OAK,6955,OAK,1997,1,11581,714.5986529660651,111.07667213539418,0.7218219497452725,108.19594594594595,0.5743856316380279,99.61152318452636,2
OAK,6956,OAK,1997,2,16646,660.8371380511835,103.82789378829747,0.7628198966718731,102.18034662982099,0.6971032079778926,91.96661360086507,2
OAK,6957,OAK,1997,3,17496,677.5875057155921,102.96471879286693,0.7701297439414724,101.28710276634659,0.6988888888888889,91.67117341106541,2
OAK,6958,OAK,1997,4,16261,672.0641411967283,104.93634524321999,0.76786974970789,102.26851054670688,0.7179373962240945,94.45319476046986,2
OAK,6959,OAK,1998,1,12437,711.5744150518614,120.42415212671865,0.7454434349119563,117.98387874889441,0.6150470370668167,106.20756211304979,2
OAK,6960,OAK,1998,2,13887,761.5727658961619,123.85586447756896,0.7538172391445237,122.65782314394757,0.45680420537193056,107.4404824656153,2
OAK,6961,OAK,1998,3,17337,720.4445982580608,117.74233142988983,0.7914270058256907,117.56194093557133,0.621429313029936,104.125964122974,2
OAK,6962,OAK,1998,4,16108,689.2726595480507,120.13233113980631,0.7894667246088901,121.73540166376957,0.5097187732803575,107.29874720635709,2
OAK,6963,OAK,1999,1,15885,668.0183821214982,118.422049732452,0.7974932326093799,118.29201888574126,0.5378419892980799,108.7069323260938,2
OAK,6964,OAK,1999,2,19895,700.1266649912038,116.021614475999,0.7923518471977884,117.36805780346819,0.5861548127670269,105.91171249057552,2
OAK,6965,OAK,1999,3,18647,723.4559446559769,120.00712607926208,0.7843899823027832,120.85145546200462,0.5185434654367995,107.01291575052285,2
OAK,6966,OAK,1999,4,19144,693.8800146259924,115.58835927705807,0.7912776849143335,118.02396677810279,0.4414782699540326,102.19208786042627,2
OAK,6967,OAK,2000,1,17778,687.7666216672292,123.57580661491734,0.7888480143998201,124.54340026999661,0.538813139835752,111.13883507706154,2
OAK,6968,OAK,2000,2,21583,702.2406523652875,125.16016309132186,0.7869846638558123,127.41503405458,0.5023282212852708,111.22291757401656,1
OAK,6969,OAK,2000,3,21898,730.3720887752306,128.3564375742077,0.7742748196182301,129.55908439126858,0.4228559685816057,112.19796967759613,1
OAK,6970,OAK,2000,4,22096,725.8293356263578,125.83516383055758,0.7692437545257059,128.38792541636494,0.42545619116582173,111.90070148443155,1
OAK,6971,OAK,2001,1,20393,702.8707889962242,125.16875986858234,0.7698318050311382,127.49935222870593,0.429098710341784,108.90490903741478,2
OAK,6972,OAK,2001,2,24901,807.8439018513312,125.25090438135015,0.7571523231998716,126.99679571101562,0.3537954299024136,110.02761615999357,1
OAK,6973,OAK,2001,3,22485,850.679386257505,121.2554013786969,0.752843673560151,123.9568974872137,0.32236691127418277,107.21993062041362,1
OAK,6974,OAK,2001,4,19469,853.0771482870203,119.25273306281781,0.7889860804355644,120.4174826647491,0.5997005495916585,108.37175561148493,2
OAK,6975,OAK,2002,1,18884,816.2274412200804,122.98041728447363,0.7914811480618514,125.47634929040454,0.5695149332768481,109.67060951069689,2
OAK,6976,OAK,2002,2,23418,905.3566487317448,128.59158040823297,0.7839140831838757,130.13846699120336,0.5865722948159535,115.62610983004528,1
OAK,6977,OAK,2002,3,23701,982.1416817855786,124.5450204632716,0.7720311379266696,125.93824522172059,0.5749892409602971,112.92023374541158,1
OAK,6978,OAK,2002,4,23786,934.9527453123686,123.84433952745314,0.775166904902043,123.82533338938872,0.5067325317413605,115.47955940469183,1
OAK,6979,OAK,2003,1,20996,845.656506001143,119.8944279862831,0.8122699561821298,119.89586111640313,0.6367717660506764,112.05367450943035,1
OAK,6980,OAK,2003,2,24954,890.4305522160776,121.36201450669233,0.8083605834735915,121.4002196040715,0.5830171515588682,110.2106584114771,1
OAK,6981,OAK,2003,3,25554,947.9966345777569,124.60975424591061,0.7971182593723096,125.48476285513031,0.5680300540032871,111.52656257337404,1
OAK,6982,OAK,2003,4,25120,913.6816082802547,124.17280095541402,0.8087535828025476,125.4894912420382,0.5899084394904459,115.93229498407644,1
OAK,6983,OAK,2004,1,22126,852.6000180782789,119.66447211425472,0.8113292054596403,119.03942013920275,0.6513233300189821,113.85357452770496,1
OAK,6984,OAK,2004,2,26888,950.9227536447486,123.11186216899732,0.8014712883070516,122.99431939898841,0.4775528116631956,115.12470916393929,1
OAK,6985,OAK,2004,3,27228,966.3264286763625,123.66896577053033,0.8017885999706186,123.41386697517262,0.4602196268547084,115.0998736594682,1
OAK,6986,OAK,2004,4,25372,925.6007409743024,124.27760799306321,0.8035740186031846,123.5950193126281,0.5765016553681224,117.42152293867255,1
OAK,6987,OAK,2005,1,21841,918.1673000320499,123.99978892907835,0.8021784716816996,123.38680966988692,0.5496817911267798,117.23821665674647,1
OAK,6988,OAK,2005,2,29000,924.8938620689655,129.24765034482758,0.8345300000000001,128.79870103448275,0.557451724137931,121.60746827586206,1
OAK,6989,OAK,2005,3,30285,941.1247152055473,132.64094601287766,0.8273670133729568,132.07256199438666,0.45765725606736,124.10197028231798,1
OAK,6990,OAK,2005,4,28332,874.6230410842863,132.36363828886064,0.8202050684738105,132.14826556543838,0.5853137794719752,126.61330121417478,1
OAK,6991,OAK,2006,1,26009,857.8843861740166,131.513559152601,0.8299569379830058,131.06451958937294,0.6213987465877197,125.99812757122537,1
OAK,6992,OAK,2006,2,29859,925.9275260390502,145.59230148363974,0.8330366053786128,145.27439298034093,0.6141059647007602,137.77859137948354,1
OAK,6993,OAK,2006,3,28719,958.7413210766391,144.39414116090396,0.825463978550785,145.01867753055467,0.45238518054249804,134.03610014276265,1
OAK,6994,OAK,2006,4,28717,887.7713549465474,134.98240380262564,0.8366765330640388,135.24036250304698,0.5761371313159453,125.42132186509733,1
OAK,6995,OAK,2007,1,25605,826.7072446787737,126.9480820152314,0.8446662761179458,127.35660925600469,0.4977953524702206,118.26348564733449,1
OAK,6996,OAK,2007,2,29017,896.9379329358652,137.9928069752214,0.8306603025812453,138.99174966399008,0.5009656408312368,124.00100148188993,1
